URL,NAME,PRICES,RATING,REVIEWS
https://www.amazon.in/PALAY%C2%AE-Shoulder-4-Zipper-Pockets-Adjustable/dp/B08SWGFBNT/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-113,"Palay Waist Bag For Unisex With Adjustable Strap, Waterproof Fanny Pack Stylish Chest Bag Bum Bag With 4-Zipper Pockets For Travel Party Festival Running Hiking",['584'],4.4 out of 5 stars,308
https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-114,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",['579'],3.9 out of 5 stars,"17,556"
https://www.amazon.in/Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X81X69/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-115,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","['7,499']",4.5 out of 5 stars,51
https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-116,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",['499'],4.2 out of 5 stars,786
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzA5MDk2NjkyMDgyOTE0OjE2ODUwMjI3NDQ6c3BfYnRmOjIwMTE1OTU1NTU2NDk4OjowOjo&url=%2Fuppercase-Backpack-2500EBP1-resistant-sustainable%2Fdp%2FB0BTDB674X%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022744%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['1,700']",4.1 out of 5 stars,220
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzA5MDk2NjkyMDgyOTE0OjE2ODUwMjI3NDQ6c3BfYnRmOjIwMTA2Njc2MjMyNTk4OjowOjo&url=%2FPolice-Polyester-Laptop-Spec-Backpack%2Fdp%2FB07ZB8NWTZ%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022744%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,"['1,569']",3.3 out of 5 stars,202
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYXRmX25leHQ6MjAwNzA2ODI5MzM0MDM6OjA6Og&url=%2FWenger-ESSENTIAL-Backpack-Grey-Black%2Fdp%2FB07DKM6582%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WENGER ERO ESSENTIAL 16 Backpack Grey/Black, S (604430)","['3,330']",5.0 out of 5 stars,5
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYXRmX25leHQ6MjAwMzYzNjgwNDg4OTg6OjA6Og&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WENGER 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014","['6,000']",4.1 out of 5 stars,35
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-115,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,['299'],3.8 out of 5 stars,"2,401"
https://www.amazon.in/FUR-JADEN-Weekender-Backpack-Compartment/dp/B0BZ4XH8H5/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-116,"FUR JADEN 35L Weekender Travel Laptop Backpack Bag with USB Charging Port, Dual Handles, Padded Laptop Compartment","['1,499']",4.5 out of 5 stars,43
https://www.amazon.in/Impulse-rucksack-75-backpack-trekking/dp/B09T9XDQ99/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-117,Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames blue bag with 1 Year Warranty,"['1,244']",4.0 out of 5 stars,363
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-118,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",['649'],3.7 out of 5 stars,"1,128"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-119,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),['585'],3.8 out of 5 stars,"1,779"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-120,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Teal),['499'],3.9 out of 5 stars,801
https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-121,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",['259'],4.0 out of 5 stars,396
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-122,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"['1,199']",4.1 out of 5 stars,"1,221"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfbXRmOjIwMTI0OTI5MTcxNTk4OjowOjo&url=%2FMOKOBARA-Backpack-Resistant-Daypack-Compartment%2Fdp%2FB0BS9VNN75%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"MOKOBARA The Zip Around Backpack | Water Resistant Laptop Daypack (14"" Laptop Compartment) Work | Travel Backpack for Men and Women","['3,490']",4.9 out of 5 stars,21
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfbXRmOjIwMTE2ODgyMTgwNzk4OjowOjo&url=%2FRed-Lemon-Waterproof-Anti-Theft-Backpack%2Fdp%2FB09ZYNWX53%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon BANGE Swiss Alpine Waterproof Anti-Theft Unisex Travel Laptop Backpack for Men and Women with USB Charging and Password Number Lock,"['3,599']",4.3 out of 5 stars,23
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-125,motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey and Pink),"['1,784']",4.6 out of 5 stars,"5,694"
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-126,Gear ECO 1 Black Orange Red Laptop Backpack,['852'],4.3 out of 5 stars,"1,379"
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-127,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",['512'],3.9 out of 5 stars,573
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-College/dp/B09Q63JWCH/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-128,WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,['764'],4.0 out of 5 stars,129
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-129,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),['599'],3.8 out of 5 stars,141
https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-130,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","['1,420']",4.2 out of 5 stars,"2,231"
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07D8ZLTT9/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-131,ADISA Light Weight Laptop Backpack 32 Ltrs,['499'],4.0 out of 5 stars,"5,860"
https://www.amazon.in/Storite-Grocery-Shopping-Reinforced-40x20x33-cm/dp/B079T66RBW/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-132,"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green)",['528'],4.3 out of 5 stars,"2,140"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYnRmOjIwMTUzMTA5MjA5Njk4OjowOjo&url=%2FWaterproof-Expandable-Bold-Anti-Theft-External%2Fdp%2FB09T738CK1%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ARCTIC HUNTER 17"" Laptop Bag 32L (Model Bold) Anti-Theft, Water Resistant, Expandable, External USB for Men Women","['3,636']",4.5 out of 5 stars,30
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2Fuppercase-ltrs-backpack-INVALID-DATA_red%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"['1,000']",4.2 out of 5 stars,150
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX2F0Zl9uZXh0OjIwMTQ1MzU3MTAyMjk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0C1CBY2PJ%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['2,300']",4.1 out of 5 stars,26
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX2F0Zl9uZXh0OjIwMTA4NDc1MDc0Njk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BRMWDNZ7%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['2,400']",4.2 out of 5 stars,40
https://www.amazon.in/Storite-Grocery-Shopping-Reinforced-40x20x33-cm/dp/B079T66RBW/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-131,"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green)",['528'],4.3 out of 5 stars,"2,140"
https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-132,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Black),['499'],3.9 out of 5 stars,801
https://www.amazon.in/Priority-ARC-Red-Polyester-Trolley/dp/B08HHD4T6W/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-133,Priority ARC 56 cm Red Polyester 2 Wheel Duffle Trolley Bag | Travel Luggage for Men & Women,['421'],4.0 out of 5 stars,289
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-134,Lenovo 15.6-inch Casual Laptop Briefcase T210,"['799', '2,216']",4.2 out of 5 stars,"19,480"
https://www.amazon.in/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-135,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),['239'],3.7 out of 5 stars,"11,592"
https://www.amazon.in/F-Gear-Millionaire-Doby-Black-Laptop-Backpack/dp/B07XMLCYTH/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-136,F Gear Millionaire Doby 36 Ltrs Black Laptop Backpack (3201),"['1,049']",4.1 out of 5 stars,35
https://www.amazon.in/F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-137,F Gear Enzo Sports Waist Bag (.Black Blue),['148'],4.2 out of 5 stars,"1,190"
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Leather-Messenger/dp/B07MDTVDQH/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-138,"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 14 Inch Laptop/MacBook | Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men |","['2,389']",4.4 out of 5 stars,"1,657"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX210ZjoyMDA5NzYxMjIzMDc5ODo6MDo6&url=%2Fuppercase-Backpack-1600EBP1-resistant-sustainable%2Fdp%2FB0B68ZS5G1%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",['950'],4.2 out of 5 stars,198
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX210ZjoyMDA5NzU3OTUwMTg5ODo6MDo6&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B68Y7H6F%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"['1,000']",4.2 out of 5 stars,150
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-141,F Gear String 11 Ltrs Nylon Black Gym Bag,['189'],4.0 out of 5 stars,505
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFX8ZZ/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-142,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),"['1,499']",4.4 out of 5 stars,"1,911"
https://www.amazon.in/F-Gear-Burner-Art-Black-Laptop-Backpack/dp/B085QX7J7R/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-143,F Gear Burner Art Lthr Black 22 Ltrs Laptop Backpack (3344),['978'],4.2 out of 5 stars,457
https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-144,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"['1,549']",4.5 out of 5 stars,"2,480"
https://www.amazon.in/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-145,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",['619'],4.2 out of 5 stars,"3,870"
https://www.amazon.in/Nishi-Backpack-Waterproof-Stylish-College/dp/B0BR9W54MW/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-146,"Nishi Medium Kids Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag Black",['369'],3.3 out of 5 stars,24
https://www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCC945Z/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-147,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER TEAL,"['1,399']",4.1 out of 5 stars,18
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685022768&sprefix=ba%2Caps%2C283&sr=8-148,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,['990'],4.4 out of 5 stars,"2,419"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX2J0ZjoyMDEwNTQ1MTg1MTU5ODo6MDo6&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['1,800']",4.5 out of 5 stars,39
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTUwNDAxNjY2MzkxNToxNjg1MDIyNzY4OnNwX2J0ZjoyMDA3ODc2MzgxOTc5ODo6MDo6&url=%2FCLOWNFISH-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7Q18X%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022768%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA1HQS0KXRTXA5C,THE CLOWNFISH Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Navy Blue- Size 48 Cm),"['5,699']",5.0 out of 5 stars,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDY1MzAxNTQ2MDY5NzU1OjE2ODUwMjI3ODA6c3BfYXRmX25leHQ6MjAxMDc2MTQ0Nzc3OTg6OjA6Og&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MG3F91S%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022780%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Sea Green),"['1,499']",4.3 out of 5 stars,"7,877"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDY1MzAxNTQ2MDY5NzU1OjE2ODUwMjI3ODA6c3BfYXRmX25leHQ6MjAxNTI5OTM2MTIwOTg6OjA6Og&url=%2FArctic-Hunter-Hustle-Anti-Theft-Waterproof%2Fdp%2FB0978KPKQJ%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022780%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT ARCTIC HUNTER 17"" inch Laptop Bag 41L (Model Hustle) Expandable, Waterproof, External USB, Anti-Theft Backpack for Office Men Women","['3,589']",4.4 out of 5 stars,456
https://www.amazon.in/Nishi-Backpack-Waterproof-Stylish-College/dp/B0BR9W54MW/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-147,"Nishi Medium Kids Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag Black",['369'],3.3 out of 5 stars,24
https://www.amazon.in/Adjustable-Backpack-Charging-Resistant-Bussiness/dp/B084NZFNGS/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-148,"Arctic Hunter Backpack,Original 41L Expandable Laptop Bag Business Travel Backpack with 17 inch Laptop Pocket 3 in 1 Convertible Laptop Backpack Tech Bag with USB Charging Port Water-resistant Multiple Compartments Large Capacity Bag for Men Women Travel Business College","['3,419']",4.5 out of 5 stars,490
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-149,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,['990'],4.4 out of 5 stars,"2,419"
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-150,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,['339'],3.8 out of 5 stars,"2,401"
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-151,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,['420'],3.9 out of 5 stars,"2,603"
https://www.amazon.in/House-Quirk-Toiletry-Waterproof-Zippered/dp/B09G364GX5/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1685022780&sprefix=ba%2Caps%2C283&sr=8-152,"House of Quirk Clear Toiletry Bag, Wash Make Up Bag PVC Waterproof Zippered Cosmetic Bag, Portable Carry Pouch for Women Men (Set of 3 Bag Black)",['475'],4.4 out of 5 stars,515
